catchment,River,Station,Country,Latitude,Longitude,Catchment Area,Altitude (m),Number of Years,LINKNO,Ecoregion_Name,Continent,BIOME,ECO_NAME,quality,strmOrder,Magnitude,strmDrop,WSNO,length_km,drain_den,gord,PathLength,TotalLength,MeanTemp01,MeanTemp02,MeanTemp03,MeanTemp04,MeanTemp05,MeanTemp06,MeanTemp07,MeanTemp08,MeanTemp09,MeanTemp10,MeanTemp11,MeanTemp12,MeanTempAnn,MeanPrec01,MeanPrec02,MeanPrec03,MeanPrec04,MeanPrec05,MeanPrec06,MeanPrec07,MeanPrec08,MeanPrec09,MeanPrec10,MeanPrec11,MeanPrec12,MeanPrecAnn,CumPrec01,CumPrec02,CumPrec03,CumPrec04,CumPrec05,CumPrec06,CumPrec07,CumPrec08,CumPrec09,CumPrec10,CumPrec11,CumPrec12,CumPrecTotal,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,FEOW_ID,ID,cls1,cls10,cls11,cls12,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,Dam_SurfaceArea,Dam_Count,HydroLakes_Area_sqkm,MeanPopden_2000,MeanPopden_2005,MeanPopden_2010,MeanPopden_2015,MeanHumanFootprint,meanPercentDC_Imperfectly,meanPercentDC_ModeratelyWell,meanPercentDC_Poor,meanPercentDC_SomewhatExcessive,meanPercentDC_VeryPoor,meanPercentDC_Well,tempcv,precipcv,forest,otherveg,human,water,damareaN,damcountN,strmsize
4208570,PINE RIVER,EAST PINE,CA,55.720001,-121.20778,12010.06641,564,61,315273,Upper Mackenzie,North America,"Temperate Grasslands, Savannas, and Shrublands",Canadian Aspen forests and parklands,high,4,15,37,315273,355.9444888,0.054691937,8,2.375060797,234.3039703,-10,-8,-2.5,4.599999905,10.10000038,14,16,15.10000038,10.30000019,4.400000095,-4.699999809,-8.899999619,3.366666794,114.0122755,84.38054923,91.48667147,70.38220865,98.40003874,182.1305499,184.6019767,136.5925003,129.766976,134.4346438,132.4965196,95.30804918,121.1660799,1369295,1013416,1098761,845295,1181791,2187400,2217082,1640485,1558510,1614569,1591292,1144656,17462552,20,108,27,10221,217,-180,397,143,-37,143,-119,496,77,18,43,206,73,206,100,104,104,0.620257967,0.000970235,0.020193441,0.025976155,0,0.015284672,0.243770509,0.019587794,0.027597383,0.017966896,0.007913611,0.000237458,0,0,37.74412537,1.011426255,1.042978313,1.075515085,1.109068233,19.62536746,0,54.65425128,1.50784612,0.214863764,4.681180857,0,208.6825709,129.8695851,0.879313148,0.065152073,0.018204354,0.033889766,0,0,3
4208580,KISKATINAW RIVER,NEAR FARMINGTON,CA,55.956944,-120.5625,3589.364014,603,78,299393,Upper Mackenzie,North America,"Temperate Grasslands, Savannas, and Shrublands",Canadian Aspen forests and parklands,high,2,6,48,299393,199.5898222,0.058622161,6,1.987090707,70.23592377,-12.5,-9.600000381,-4.199999809,4.099999905,9.800000191,13.80000019,15.80000019,14.69999981,9.899999619,4,-6.099999905,-11.60000038,2.341666619,68.78572333,47.60704106,56.11356196,52.21565694,78.6947211,167.5848417,180.0260429,124.4933638,103.8618537,76.75510172,75.00186633,57.53609809,90.72298938,246897,170879,201412,187421,282464,601523,646179,446852,372798,275502,269209,206518,3907654,15,111,26,10745,217,-200,417,143,-46,143,-130,490,77,20,45,211,71,211,90,104,104,0.432550427,0,0.003059919,0.002691926,0,0.029705817,0.380203715,0.028721137,0.021229755,0.101731016,2.54E-05,0,0,0,12.22024441,0.384138974,0.396125319,0.40848533,0.421231342,11.43424366,0,60.00001387,11.53301458,0,9.999997959,0,210.4035543,149.1878696,0.842459959,0.151681908,0.101731016,0.002717326,0,0,2
4208588,SADDLE RIVER,NEAR WOKING,CA,55.644165,-118.6975,538,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208590,PARSNIP RIVER,ABOVE MISINCHINKA RIVER,CA,55.078056,-122.90472,4900,700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208637,CUTBANK RIVER,NEAR GRANDE PRAIRIE,CA,54.515835,-118.96306,844,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208645,LITTLE SMOKY RIVER,NEAR GUY,CA,55.456944,-117.16111,11100,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4208648,IOSEGUN RIVER,NEAR LITTLE SMOKY,CA,54.745277,-117.15111,1950,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208650,HEART RIVER,NEAR NAMPA,CA,56.055557,-117.12833,2046.847778,558,59,253577,Upper Mackenzie,North America,"Temperate Grasslands, Savannas, and Shrublands",Canadian Aspen forests and parklands,high,2,3,206,253577,75.12790343,0.046783966,6,1.078899622,41.17003632,-16.89999962,-12.89999962,-6.800000191,3.400000095,10,14.19999981,16.10000038,15,9.800000191,3.799999952,-7.5,-14.30000019,1.158333401,57.75612689,42.23763043,33.00538551,39.11819963,73.33227298,154.3851983,145.002478,117.482112,88.14480585,54.13690319,59.69667179,48.62696732,76.07706266,118218,86454,67557,80069,150100,316003,296798,240468,180419,110810,122190,99532,1868618,4,136,27,12003,235,-252,487,144,-64,144,-160,425,67,18,49,193,57,193,70,104,104,0.204561633,0,0.008453795,0.004568703,0,0.01945966,0.518694799,0.036028296,0.006150846,0.201574494,0.000474802,0,0,0,18.62656975,0.481232082,0.502297105,0.524489068,0.547887862,10.30175132,0,69.99997675,0,0,26.52601308,0,212.4747716,154.5654334,0.742716092,0.243753636,0.201574494,0.005043505,0,0,2
4208666,DEEP VALLEY CREEK,NEAR VALLEYVIEW,CA,54.429443,-117.71944,637,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208676,WILDHAY RIVER,NEAR HINTON,CA,53.523335,-117.94695,959,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208680,WAMPUS CREEK,NEAR HINTON,CA,53.156113,-117.26111,25.38,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208683,GREGG RIVER,NEAR THE MOUTH,CA,53.251945,-117.35639,364,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208700,EMBARRAS RIVER,NEAR WEALD,CA,53.375278,-116.80556,647,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208715,BERLAND RIVER,NEAR THE MOUTH,CA,54.013054,-116.96306,4740,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208720,STEEPBANK RIVER,NEAR FORT MCMURRAY,CA,57.005833,-111.41528,1370,271,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208730,ATHABASCA RIVER,BELOW MCMURRAY,CA,56.780556,-111.4,69525.55469,237,65,360457,Upper Mackenzie,North America,Boreal Forests/Taiga,Mid-Continental Canadian forests,low,5,92,1,360457,2236.571001,0.060349393,9,6.582652092,1389.048218,-20.39999962,-14.39999962,-7.300000191,3,10.30000019,15.19999981,17.29999924,15.80000019,9.800000191,3.099999905,-8.100000381,-17.20000076,0.591666579,44.91466503,35.02763855,38.21279833,47.02964276,88.33458471,159.4876884,190.7745729,140.6197914,99.95214035,57.18447005,47.59219851,44.20550133,82.77797436,3122717,2435316,2656766,3269762,6141511,11088470,13263708,9776669,6949228,3975782,3308874,3073412,69062215,1,125,24,13082,236,-265,501,155,-70,155,-180,439,81,14,57,211,50,211,61,104,104,0.470869526,0,0.020694558,0.059076587,8.19E-06,0.016548022,0.307981793,0.020225497,0.026687537,0.071117515,0.006087846,0.00027102,0,0,4313.155273,1.779970421,2.095855964,2.490380295,2.984574344,9.85512553,3.169981676,31.22975084,0.337318135,16.59658819,45.36129577,0,215.0164823,164.7261267,0.795407531,0.118030549,0.071388535,0.065164433,0,0,4
4208733,ATHABASCA RIVER,NEAR WINDFALL,CA,54.206944,-116.0625,19600,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208734,ATHABASCA RIVER,HINTON,CA,53.423054,-117.57056,10199.40039,971,61,312185,Upper Mackenzie,North America,Temperate Coniferous Forests,Alberta-British Columbia foothills forests,high,3,13,39,312185,525.2339432,0.052243464,7,2.30243063,188.9501343,-10.39999962,-6.599999905,-2,3.700000048,8.699999809,12.60000038,14.80000019,14.39999962,9.600000381,4.599999905,-3.099999905,-8.100000381,3.183333377,111.1418276,84.83586945,101.6979391,78.31597638,112.8347703,167.2062999,183.5095132,169.3334837,125.2559907,119.0243498,122.6461314,93.06978486,122.4059947,1133580,865275,1037258,798776,1150847,1705404,1871687,1727100,1277536,1213977,1250917,949256,14981613,20,133,33,8686,214,-178,392,127,-32,127,-95,532,88,22,53,244,73,244,81,104,104,0.426940784,0.047105013,0.191263832,0.030292735,0,0.000470107,0.119130755,0.058124254,0.119789617,0.001012423,0.000344024,0.00037723,2.900000095,1,95.59176636,0.902781178,0.935672906,0.969938329,1.00564039,6.52220431,0,46.43704048,0.02348733,0,0.593487563,0,209.9136965,127.8961715,0.546541646,0.178926294,0.001389653,0.030636759,0.00028433,9.80E-05,3
4208740,HANGINGSTONE RIVER,FORT MCMURRAY,CA,56.705002,-111.35555,914,247,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208752,CHRISTMAS CREEK,NEAR BLUE RIDGE,CA,54.227779,-115.33278,424,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208755,FREEMAN RIVER,NEAR FORT ASSINIBOINE,CA,54.364445,-114.90361,1660,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208793,LESSER SLAVE RIVER,SLAVE LAKE,CA,55.305279,-114.75222,13600,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208798,DRIFTWOOD RIVER,NEAR THE MOUTH,CA,55.25528,-114.23167,2114.718994,591,54,263033,Upper Mackenzie,North America,Boreal Forests/Taiga,Mid-Continental Canadian forests,high,2,3,0,263033,85.18084006,0.049982915,6,1.126285791,41.62239075,-16.20000076,-12.19999981,-5.699999809,2.799999952,9.199999809,13.60000038,15.69999981,14.80000019,9.399999619,4,-6.099999905,-13.60000038,1.308333258,56.76404304,41.60174484,39.39057635,44.42859797,99.88561156,185.0486997,206.3035331,142.5016756,91.7800429,53.44492593,44.20729197,52.13884224,88.1246321,120040,87976,83300,93954,211230,391326,436274,301351,194089,113021,93486,110259,2236306,2,121,25,12004,218,-261,479,142,-61,142,-163,507,92,20,59,249,64,249,81,104,104,0.358377476,0,0.001755897,0.032242078,0,0.005727786,0.582116903,0.011955536,0.000659882,0.00642992,0.000739377,0,0,0,79.42093658,0.008666889,0.008991742,0.009328769,0.009678424,5.64293827,0,69.16118367,0,0,30.83888053,0,213.3737048,166.9826952,0.946222165,0.019045338,0.00642992,0.032981455,0,0,2
4208799,SAWRIDGE CREEK,NEAR SLAVE LAKE,CA,55.271667,-114.77389,233,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208835,BIRCH RIVER,BELOW ALICE CREEK,CA,58.322224,-113.06805,9860,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208843,RICHARDSON RIVER,NEAR THE MOUTH,CA,58.360001,-111.23944,2700,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208857,WANDERING RIVER,NEAR WANDERING RIVER,CA,55.199165,-112.46611,1649.52124,553,51,239313,Upper Mackenzie,North America,"Temperate Grasslands, Savannas, and Shrublands",Canadian Aspen forests and parklands,low,2,2,8,239313,58.28096533,0.035092236,6,0.879145086,32.68529511,-20.20000076,-12.80000019,-6.900000095,2.799999952,9.5,13.89999962,16.10000038,15,9.5,3.5,-7.199999809,-15,0.683333258,47.33191553,32.8604438,39.14287275,49.15244377,99.27486596,173.3533301,200.4375524,133.6418075,100.9395914,49.14759388,42.81605977,44.8639267,84.41353363,78075,54204,64567,81078,163756,285950,330626,220445,166502,81070,70626,74004,1670903,8,126,27,11705,227,-233,460,147,-59,147,-152,463,90,16,64,235,54,235,62,104,104,0.525734032,0,0.004414795,0.012386424,0,0.00328573,0.39460517,0.027811908,0.006260366,0.022749738,0.002775221,0,0,0,28.8382225,0.036300299,0.03735561,0.038441611,0.039559176,6.046300726,0,33.87713558,0.281875797,0,65.84098873,0,214.9287041,167.914699,0.923624932,0.056822012,0.022749738,0.015161645,0,0,2
4208858,OWL RIVER,BELOW PICHE RIVER,CA,55.010834,-111.85445,3080,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208861,LOGAN RIVER,NEAR THE MOUTH,CA,55.17889,-111.72833,425,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208862,HOUSE RIVER,HIGHWAY NO. 63,CA,55.641666,-112.15694,764,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208864,JACKFISH RIVER,BELOW CHRISTINA LAKE,CA,55.673611,-111.1,1290,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208865,CHRISTINA RIVER,NEAR CHARD,CA,55.83889,-110.86667,4860,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208867,PONY CREEK,NEAR CHARD,CA,55.86972,-110.91666,278,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208870,ATHABASCA RIVER,ATHABASCA,CA,54.722221,-113.28611,74600,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4208871,ATHABASCA RIVER,EMBARRAS AIRPORT,CA,58.2,-111.39,155000,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208880,CLEARWATER RIVER,DRAPER,CA,56.685276,-111.25417,35967.48438,250,92,356833,Upper Mackenzie,North America,Boreal Forests/Taiga,Mid-Continental Canadian forests,low,5,55,10,356833,847.314822,0.055796359,9,5.445128441,722.4104614,-19.70000076,-13.89999962,-7.099999905,3.099999905,10.19999981,15.10000038,17.29999924,15.69999981,9.800000191,3.099999905,-8,-16.79999924,0.73333331,42.68510924,35.78229121,38.13672331,47.05463919,82.57978147,151.7598212,187.2469848,148.27826,104.7188611,65.9234039,52.63723701,44.0768941,83.40666721,1535276,1286999,1371682,1692437,2970187,5458419,6734803,5333196,3766474,2371099,1893229,1585335,35999136,-1,124,24,12953,233,-265,498,152,-73,152,-180,450,81,16,55,212,54,212,64,104,104,0.529284549,0,0.037023853,0.076827021,3.82E-06,0.001405805,0.277743987,0.026098814,0.029445537,0.013832851,0.007479083,2.36E-05,0,0,2805.199219,0.167601765,0.205138602,0.252257968,0.311518109,5.465016019,6.127610484,17.23916263,0,29.82053495,41.43464648,0,214.7131825,162.8364024,0.808438161,0.069377202,0.013856451,0.084306104,0,0,4
4208881,CLEARWATER RIVER,ABOVE CHRISTINA RIVER,CA,56.66111,-110.92778,17000,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208887,BEAVER RIVER,ABOVE SYNCRUDE,CA,56.941387,-111.565,165,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208888,POPLAR CREEK,NEAR FORT MCMURRAY,CA,56.91,-111.45,151,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208889,MUSKEG RIVER,NEAR FORT MACKAY,CA,57.191666,-111.56805,1460,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208890,MACKAY RIVER,NEAR FORT MACKAY,CA,57.210556,-111.69334,5570,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208893,DOVER RIVER,NEAR THE MOUTH,CA,57.17,-111.79,963,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208916,FIREBAG RIVER,NEAR THE MOUTH,CA,57.650833,-111.20139,5990,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208919,DUNKIRK RIVER,NEAR FORT MACKAY,CA,56.8556,-112.7111,1570,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208920,ATHABASCA RIVER,NEAR JASPER,CA,52.91,-118.05695,3612.35791,1027,109,280201,Upper Mackenzie,North America,Temperate Coniferous Forests,Alberta Mountain forests,medium,2,5,15,280201,146.5311694,0.048212481,6,1.415787101,66.56298828,-9.199999809,-6.099999905,-1.700000048,3.599999905,8.5,12.5,14.80000019,14.5,9.600000381,4.300000191,-3.5,-8.600000381,3.225000044,141.9535419,105.46574,119.2287727,86.59828505,111.8668222,167.4573824,179.9777365,169.6836292,130.0300279,141.2808511,154.3853112,119.2758333,135.6003278,512787,380980,430697,312824,404103,604916,650144,612958,469715,510357,557695,430867,5878043,16,117,31,8570,204,-168,372,122,-33,122,-98,515,68,26,33,195,80,195,107,104,104,0.321394108,0.112884684,0.226852435,0.030224515,0,0.000330016,0.108893978,0.06980028,0.121551721,0.000288601,0.000462172,0.000176031,0,0,25.54209328,1.147551125,1.209125631,1.274005172,1.342366952,9.036752773,0,40.43957503,0,0,0,0,209.9781743,121.1054113,0.430618102,0.191640602,0.000464632,0.030686687,0,0,2
4208921,MIETTE RIVER,NEAR JASPER,CA,52.863888,-118.10584,630,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4208926,SUNWAPTA RIVER,ATHABASCA GLACIER,CA,52.216667,-117.2325,29.79,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208940,MCLEOD RIVER,ABOVE EMBARRAS RIVER,CA,53.470001,-116.62917,2734.631348,943,68,258521,Upper Mackenzie,North America,Temperate Coniferous Forests,Alberta-British Columbia foothills forests,medium,2,3,221,258521,126.1182179,0.055123112,6,1.779839396,50.57294464,-11.89999962,-7.599999905,-3.099999905,3.599999905,8.800000191,12.69999981,14.80000019,14.39999962,9.399999619,4.199999809,-4.599999905,-11.19999981,2.458333333,63.40635279,41.95410108,56.54071073,56.16223193,119.374043,173.9053421,199.5087932,169.7585308,118.6108688,61.00017837,52.03772717,43.26725797,96.29384482,173393,114729,154618,153583,326444,475567,545583,464227,324357,166813,142304,118320,3159938,22,140,34,9284,226,-180,406,134,-31,134,-103,561,106,18,66,283,66,283,70,104,104,0.813935808,0,0.025063638,0.008283541,0,0.000461954,0.11252183,0.014804415,0.021189924,0.003355081,0.000144324,0,0,0,12.73593807,0.172393517,0.17674039,0.181196946,0.185765945,12.7032356,0,53.57043491,1.01878931,0,19.03416126,0,211.1896093,159.6943743,0.926919592,0.03934942,0.003355081,0.008427865,0,0,2
4208941,MCLEOD RIVER,NEAR ROSEVEAR,CA,53.696945,-116.16167,8554.373047,823,38,318849,Upper Mackenzie,North America,Temperate Coniferous Forests,Alberta-British Columbia foothills forests,low,3,10,16,318849,474.8242659,0.058976747,7,2.438275099,159.6087036,-13.60000038,-9.5,-3.900000095,3.5,9.300000191,13.19999981,15.30000019,14.89999962,9.800000191,4.5,-4.699999809,-12,2.233333309,58.85749864,36.52798379,49.97572559,53.78044627,121.3527858,188.794315,210.1768289,166.8838841,121.4918959,53.54325764,44.61577697,40.57000999,95.54753405,503489,312474,427511,460058,1038097,1615017,1797931,1427587,1039287,458029,381660,347051,9808191,20,139,33,9779,226,-194,420,137,-35,137,-113,570,109,18,67,293,66,293,70,104,104,0.715185156,0,0.013081442,0.005096194,0,0.003488989,0.21377184,0.013506791,0.012574073,0.022490573,0.000155306,0.000501756,0,0,39.27558517,1.47345215,1.510604148,1.54869207,1.587741752,12.24387995,0,52.78188536,2.137671042,0,30.4596621,0,211.6565642,166.4138465,0.932445985,0.048571437,0.022992329,0.0052515,0,0,3
4208946,MCLEOD RIVER,NEAR CADOMIN,CA,53.078888,-117.19722,331,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213010,BELLY RIVER,NEAR GLENWOOD,CA,49.3522,-113.4803,716.6362915,1068,38,195081,Upper Saskatchewan,North America,"Temperate Grasslands, Savannas, and Shrublands",Montana Valley and Foothill grasslands,medium,1,1,274,195081,49.58622648,0.068796477,5,0.815930367,12.34339333,-7.300000191,-4.300000191,-0.200000003,5.300000191,10.60000038,14.39999962,16.70000076,16.79999924,11.89999962,6.900000095,-0.899999976,-5.300000191,5.383333279,68.37917725,68.32894256,90.81175594,102.9043615,156.9080457,184.1715268,92.77649037,96.63339803,108.135746,83.99797877,86.20970042,68.84803433,100.6754298,49003,48967,65079,73745,112446,131984,66487,69251,77494,60196,61781,49339,865772,50,136,34,8492,253,-138,391,138,-1,158,-60,431,75,19,48,177,61,165,61,107,107,0.239998917,0,0.055281979,0.007766117,0.000314109,0.018453385,0.105277318,0.028070718,0.161357593,0.382425293,0.001108505,8.64E-05,0,0,9.544095993,1.689601577,1.72174558,1.75450081,1.78787946,18.22958908,0,84.47868047,0,0,0,0,204.925602,135.3853932,0.364043729,0.571853604,0.382511693,0.008874622,0,0,2
